Date	Sleep	SleepStage	ID	Session
20150506_07-02-50	sleep	3	4020	E2
20150506_07-03-20	sleep	3	4020	E2
20150506_07-03-50	sleep	3	4020	E2
20150506_07-04-20	sleep	3	4020	E2
20150506_07-04-50	sleep	3	4020	E2
20150506_07-05-20	sleep	3	4020	E2
20150506_07-05-50	sleep	3	4020	E2
20150506_07-06-20	sleep	3	4020	E2
20150506_07-06-50	sleep	3	4020	E2
20150506_07-07-20	sleep	3	4020	E2
20150506_07-07-50	sleep	3	4020	E2
20150506_07-08-20	sleep	3	4020	E2
20150506_07-08-50	sleep	3	4020	E2
20150506_07-09-20	sleep	3	4020	E2
20150506_07-09-50	sleep	3	4020	E2
20150506_07-10-20	sleep	3	4020	E2
20150506_07-10-50	sleep	3	4020	E2
20150506_07-11-20	sleep	3	4020	E2
20150506_07-11-50	sleep	3	4020	E2
20150506_07-12-20	sleep	3	4020	E2
20150506_07-12-50	sleep	3	4020	E2
20150506_07-13-20	sleep	3	4020	E2
20150506_07-13-50	sleep	3	4020	E2
20150506_07-14-20	sleep	3	4020	E2
20150506_07-14-50	sleep	3	4020	E2
20150506_07-15-20	sleep	3	4020	E2
20150506_07-15-50	sleep	3	4020	E2
20150506_07-16-20	sleep	3	4020	E2
20150506_07-16-50	sleep	3	4020	E2
20150506_07-17-20	sleep	3	4020	E2
20150506_07-17-50	sleep	3	4020	E2
20150506_07-18-20	sleep	3	4020	E2
20150506_07-18-50	sleep	3	4020	E2
20150506_07-19-20	sleep	3	4020	E2
20150506_07-19-50	sleep	3	4020	E2
20150506_07-20-20	sleep	3	4020	E2
20150506_07-20-50	sleep	3	4020	E2
20150506_07-21-20	sleep	3	4020	E2
20150506_07-21-50	sleep	3	4020	E2
20150506_07-22-20	sleep	3	4020	E2
20150506_07-22-50	sleep	3	4020	E2
20150506_07-23-20	sleep	3	4020	E2
20150506_07-23-50	sleep	3	4020	E2
20150506_07-24-20	sleep	3	4020	E2
20150506_07-24-49	sleep	3	4020	E2
20150506_07-25-19	sleep	3	4020	E2
20150506_07-25-49	sleep	3	4020	E2
20150506_07-26-19	sleep	3	4020	E2
20150506_07-26-49	sleep	3	4020	E2
20150506_07-27-19	sleep	3	4020	E2
20150506_07-27-49	sleep	3	4020	E2
20150506_07-28-19	sleep	3	4020	E2
20150506_07-28-49	sleep	3	4020	E2
20150506_07-29-19	sleep	3	4020	E2
20150506_07-29-49	sleep	3	4020	E2
20150506_07-30-19	sleep	3	4020	E2
20150506_07-30-49	sleep	3	4020	E2
20150506_07-31-19	sleep	3	4020	E2
20150506_07-31-49	sleep	3	4020	E2
20150506_07-32-19	sleep	3	4020	E2
20150506_07-32-49	sleep	3	4020	E2
20150506_07-33-19	sleep	3	4020	E2
20150506_07-33-49	sleep	2	4020	E2
20150506_07-34-19	sleep	2	4020	E2
20150506_07-34-49	sleep	2	4020	E2
20150506_07-35-19	sleep	2	4020	E2
20150506_07-35-49	sleep	2	4020	E2
20150506_07-36-19	sleep	2	4020	E2
20150506_07-36-49	sleep	2	4020	E2
20150506_07-37-19	sleep	2	4020	E2
20150506_07-37-49	sleep	2	4020	E2
20150506_07-38-19	sleep	2	4020	E2
20150506_07-38-49	sleep	2	4020	E2
20150506_07-39-19	sleep	2	4020	E2
20150506_07-39-49	sleep	2	4020	E2
20150506_07-40-19	sleep	2	4020	E2
20150506_07-40-49	sleep	2	4020	E2
20150506_07-41-19	sleep	2	4020	E2
20150506_07-41-49	sleep	2	4020	E2
20150506_07-42-19	sleep	2	4020	E2
20150506_07-42-49	sleep	2	4020	E2
20150506_07-43-19	sleep	2	4020	E2
20150506_07-43-49	sleep	2	4020	E2
20150506_07-44-19	sleep	2	4020	E2
20150506_07-44-49	sleep	2	4020	E2
20150506_07-45-19	sleep	2	4020	E2
20150506_07-45-49	sleep	2	4020	E2
20150506_07-46-19	sleep	2	4020	E2
20150506_07-46-49	sleep	2	4020	E2
20150506_07-47-19	sleep	2	4020	E2
20150506_07-47-49	sleep	2	4020	E2
20150506_07-48-19	sleep	2	4020	E2
20150506_07-48-49	sleep	2	4020	E2
20150506_07-49-20	sleep	2	4020	E2
20150506_07-49-49	sleep	2	4020	E2
20150506_07-50-19	sleep	2	4020	E2
20150506_07-50-49	sleep	2	4020	E2
20150506_07-51-19	sleep	2	4020	E2
20150506_07-51-49	sleep	2	4020	E2
20150506_07-52-19	sleep	2	4020	E2
20150506_07-52-49	sleep	2	4020	E2
20150506_07-53-20	sleep	2	4020	E2
20150506_07-53-49	sleep	2	4020	E2
20150506_07-54-19	sleep	2	4020	E2
20150506_07-54-50	sleep	2	4020	E2
20150506_07-55-20	sleep	2	4020	E2
20150506_07-55-50	sleep	2	4020	E2
20150506_07-56-20	sleep	2	4020	E2
20150506_07-56-50	sleep	2	4020	E2
20150506_07-57-20	sleep	2	4020	E2
20150506_07-57-50	sleep	2	4020	E2
20150506_07-58-20	sleep	2	4020	E2
20150506_07-58-50	sleep	2	4020	E2
20150506_07-59-20	sleep	2	4020	E2
20150506_07-59-50	sleep	2	4020	E2
20150506_08-00-20	sleep	2	4020	E2
20150506_08-00-50	sleep	2	4020	E2
20150506_08-01-20	sleep	2	4020	E2
20150506_08-01-50	sleep	2	4020	E2
20150506_08-02-20	sleep	2	4020	E2
20150506_08-02-50	sleep	2	4020	E2
20150506_08-03-20	sleep	2	4020	E2
20150506_08-03-50	sleep	2	4020	E2
20150506_08-04-20	sleep	2	4020	E2
20150506_08-04-50	sleep	2	4020	E2
20150506_08-05-20	sleep	2	4020	E2
20150506_08-05-50	sleep	2	4020	E2
20150506_08-06-20	sleep	2	4020	E2
20150506_08-06-50	sleep	2	4020	E2
20150506_08-07-20	sleep	2	4020	E2
20150506_08-07-50	sleep	2	4020	E2
20150506_08-08-20	sleep	3	4020	E2
20150506_08-08-50	sleep	3	4020	E2
20150506_08-09-20	sleep	3	4020	E2
20150506_08-09-50	sleep	3	4020	E2
20150506_08-10-20	sleep	3	4020	E2
20150506_08-10-50	sleep	3	4020	E2
20150506_08-11-20	sleep	3	4020	E2
20150506_08-11-50	sleep	3	4020	E2
20150506_08-12-20	sleep	3	4020	E2
20150506_08-12-50	sleep	3	4020	E2
20150506_08-13-20	sleep	3	4020	E2
20150506_08-13-50	sleep	3	4020	E2
20150506_08-14-20	sleep	3	4020	E2
20150506_08-14-50	sleep	3	4020	E2
20150506_08-15-20	sleep	3	4020	E2
20150506_08-15-50	sleep	3	4020	E2
20150506_08-16-20	sleep	3	4020	E2
20150506_08-16-50	sleep	3	4020	E2
20150506_08-17-20	sleep	3	4020	E2
20150506_08-17-50	sleep	3	4020	E2
20150506_08-18-20	sleep	3	4020	E2
20150506_08-18-50	sleep	3	4020	E2
20150506_08-19-20	sleep	3	4020	E2
20150506_08-19-50	sleep	3	4020	E2
20150506_08-20-20	sleep	1	4020	E2
20150506_08-20-50	sleep	1	4020	E2
20150506_08-21-20	sleep	3	4020	E2
20150506_08-21-50	sleep	3	4020	E2
20150506_08-22-20	sleep	3	4020	E2
20150506_08-22-50	sleep	3	4020	E2
20150506_08-23-20	sleep	3	4020	E2
20150506_08-23-50	sleep	3	4020	E2
20150506_08-24-20	sleep	3	4020	E2
20150506_08-24-50	sleep	3	4020	E2
20150506_08-25-20	sleep	3	4020	E2
20150506_08-25-50	sleep	3	4020	E2
20150506_08-26-20	sleep	3	4020	E2
20150506_08-26-50	sleep	3	4020	E2
20150506_08-27-20	sleep	3	4020	E2
20150506_08-27-50	sleep	3	4020	E2
20150506_08-28-20	sleep	3	4020	E2
20150506_08-28-50	sleep	3	4020	E2
20150506_08-29-19	sleep	3	4020	E2
20150506_08-29-49	sleep	3	4020	E2
20150506_08-30-19	sleep	3	4020	E2
20150506_08-30-49	sleep	3	4020	E2
20150506_08-31-19	sleep	3	4020	E2
20150506_08-31-49	sleep	3	4020	E2
20150506_08-32-19	sleep	3	4020	E2
20150506_08-32-49	sleep	3	4020	E2
20150506_08-33-19	sleep	3	4020	E2
20150506_08-33-49	sleep	3	4020	E2
20150506_08-34-19	sleep	3	4020	E2
20150506_08-34-49	sleep	3	4020	E2
20150506_08-35-19	sleep	3	4020	E2
20150506_08-35-49	sleep	3	4020	E2
20150506_08-36-19	sleep	3	4020	E2
20150506_08-36-49	sleep	3	4020	E2
20150506_08-37-19	sleep	3	4020	E2
20150506_08-37-49	sleep	3	4020	E2
20150506_08-38-19	sleep	3	4020	E2
20150506_08-38-49	sleep	3	4020	E2
20150506_08-39-19	sleep	3	4020	E2
20150506_08-39-49	sleep	3	4020	E2
20150506_08-40-19	sleep	3	4020	E2
20150506_08-40-49	sleep	3	4020	E2
20150506_08-41-19	sleep	3	4020	E2
20150506_08-41-50	sleep	3	4020	E2
20150506_08-42-20	sleep	3	4020	E2
20150506_08-42-50	sleep	3	4020	E2
20150506_08-43-20	sleep	3	4020	E2
20150506_08-43-50	sleep	3	4020	E2
20150506_08-44-20	sleep	3	4020	E2
20150506_08-44-50	sleep	1	4020	E2
20150506_08-45-20	sleep	3	4020	E2
20150506_08-45-50	sleep	1	4020	E2
20150506_08-46-20	sleep	1	4020	E2
20150506_08-46-50	sleep	1	4020	E2
20150506_08-47-19	headband	docked	4020	E2
20150506_08-47-20	sleep	0	4020	E2
20150506_08-47-20	headband	undocked	4020	E2
20150506_08-47-50	sleep	0	4020	E2
20150506_08-48-05	headband	docked	4020	E2
20150506_08-48-20	sleep	0	4020	E2
20150506_08-48-35	headband	undocked	4020	E2
20150506_08-48-37	key:	nothing triggered	4020	E2
20150507_02-03-14	headband	undocked	4020	E2
20150507_02-03-18	sleep	0	4020	E2
20150507_02-03-48	sleep	0	4020	E2
20150507_02-04-18	sleep	0	4020	E2
20150507_02-04-48	sleep	0	4020	E2
20150507_02-05-18	sleep	0	4020	E2
20150507_02-05-48	sleep	0	4020	E2
20150507_02-06-18	sleep	0	4020	E2
20150507_02-06-48	sleep	1	4020	E2
20150507_02-07-18	sleep	1	4020	E2
20150507_02-07-48	sleep	1	4020	E2
20150507_02-08-18	sleep	1	4020	E2
20150507_02-08-48	sleep	1	4020	E2
20150507_02-09-18	sleep	1	4020	E2
20150507_02-09-48	sleep	1	4020	E2
20150507_02-10-18	sleep	1	4020	E2
20150507_02-10-48	sleep	1	4020	E2
20150507_02-11-18	sleep	1	4020	E2
20150507_02-11-48	sleep	1	4020	E2
20150507_02-12-18	sleep	1	4020	E2
20150507_02-12-48	sleep	1	4020	E2
20150507_02-13-18	sleep	1	4020	E2
20150507_02-13-48	sleep	1	4020	E2
20150507_02-14-18	sleep	1	4020	E2
20150507_02-14-48	sleep	1	4020	E2
20150507_02-15-18	sleep	1	4020	E2
20150507_02-15-48	sleep	1	4020	E2
20150507_02-16-18	sleep	1	4020	E2
20150507_02-16-48	sleep	1	4020	E2
20150507_02-17-18	sleep	1	4020	E2
20150507_02-17-48	sleep	1	4020	E2
20150507_02-18-18	sleep	1	4020	E2
20150507_02-18-48	sleep	1	4020	E2
20150507_02-19-18	sleep	1	4020	E2
20150507_02-19-48	sleep	1	4020	E2
20150507_02-20-18	sleep	1	4020	E2
20150507_02-20-48	sleep	1	4020	E2
20150507_02-21-18	sleep	1	4020	E2
20150507_02-21-48	sleep	1	4020	E2
20150507_02-22-18	sleep	1	4020	E2
20150507_02-22-48	sleep	1	4020	E2
20150507_02-23-18	sleep	1	4020	E2
20150507_02-23-48	sleep	1	4020	E2
20150507_02-24-18	sleep	1	4020	E2
20150507_02-24-48	sleep	1	4020	E2
20150507_02-25-18	sleep	1	4020	E2
20150507_02-25-48	sleep	1	4020	E2
20150507_02-26-18	sleep	1	4020	E2
20150507_02-26-48	sleep	1	4020	E2
20150507_02-27-18	sleep	1	4020	E2
20150507_02-27-48	sleep	1	4020	E2
20150507_02-28-18	sleep	1	4020	E2
20150507_02-28-48	sleep	1	4020	E2
20150507_02-29-18	sleep	1	4020	E2
20150507_02-29-48	sleep	1	4020	E2
20150507_02-30-18	sleep	1	4020	E2
20150507_02-30-48	sleep	1	4020	E2
20150507_02-31-18	sleep	1	4020	E2
20150507_02-31-48	sleep	1	4020	E2
20150507_02-32-18	sleep	1	4020	E2
20150507_02-33-18	sleep	1	4020	E2
20150507_02-33-48	sleep	1	4020	E2
20150507_02-34-18	sleep	1	4020	E2
20150507_02-34-48	sleep	1	4020	E2
20150507_02-35-18	sleep	1	4020	E2
20150507_02-35-48	sleep	1	4020	E2
20150507_02-36-18	sleep	1	4020	E2
20150507_02-36-48	sleep	1	4020	E2
20150507_02-37-18	sleep	1	4020	E2
20150507_02-37-48	sleep	1	4020	E2
20150507_02-38-18	sleep	1	4020	E2
20150507_02-38-48	sleep	1	4020	E2
20150507_02-39-18	sleep	3	4020	E2
20150507_02-39-48	sleep	2	4020	E2
20150507_02-40-18	sleep	2	4020	E2
20150507_02-41-18	sleep	2	4020	E2
20150507_02-41-48	sleep	2	4020	E2
20150507_02-42-18	sleep	3	4020	E2
20150507_02-42-48	sleep	3	4020	E2
20150507_02-43-18	sleep	3	4020	E2
20150507_02-43-48	sleep	3	4020	E2
20150507_02-44-18	sleep	3	4020	E2
20150507_02-44-48	sleep	3	4020	E2
20150507_02-45-18	sleep	3	4020	E2
20150507_02-45-48	sleep	3	4020	E2
20150507_02-46-18	sleep	3	4020	E2
20150507_02-46-48	sleep	3	4020	E2
20150507_02-47-18	sleep	3	4020	E2
20150507_02-47-48	sleep	3	4020	E2
20150507_02-48-18	sleep	3	4020	E2
20150507_02-48-48	sleep	3	4020	E2
20150507_02-49-18	sleep	3	4020	E2
20150507_02-49-48	sleep	3	4020	E2
20150507_02-50-18	sleep	3	4020	E2
20150507_02-50-48	sleep	3	4020	E2
20150507_02-51-18	sleep	3	4020	E2
20150507_02-51-48	sleep	3	4020	E2
20150507_02-52-18	sleep	3	4020	E2
20150507_02-52-48	sleep	3	4020	E2
20150507_02-53-18	sleep	3	4020	E2
20150507_02-53-48	sleep	3	4020	E2
20150507_02-54-18	sleep	3	4020	E2
20150507_02-54-48	sleep	3	4020	E2
20150507_02-55-18	sleep	3	4020	E2
20150507_02-55-48	sleep	3	4020	E2
20150507_02-56-18	sleep	3	4020	E2
20150507_02-56-48	sleep	3	4020	E2
20150507_02-57-18	sleep	3	4020	E2
20150507_02-57-48	sleep	3	4020	E2
20150507_02-58-18	sleep	3	4020	E2
20150507_02-58-48	sleep	3	4020	E2
20150507_02-59-18	sleep	3	4020	E2
20150507_02-59-48	sleep	3	4020	E2
20150507_03-00-18	sleep	3	4020	E2
20150507_03-00-48	sleep	3	4020	E2
20150507_03-01-18	sleep	3	4020	E2
20150507_03-01-48	sleep	4	4020	E2
20150507_03-02-18	sleep	4	4020	E2
20150507_03-02-48	sleep	4	4020	E2
20150507_03-02-49	sound	1032 at volume 36044.0	4020	E2
20150507_03-03-04	sound	1032 at volume 36044.0	4020	E2
20150507_03-03-18	sleep	4	4020	E2
20150507_03-03-19	sound	1032 at volume 36044.0	4020	E2
20150507_03-03-34	sound	1032 at volume 36044.0	4020	E2
20150507_03-03-48	sleep	4	4020	E2
20150507_03-03-49	sound	1032 at volume 36044.0	4020	E2
20150507_03-04-04	sound	1032 at volume 36044.0	4020	E2
20150507_03-04-18	sleep	4	4020	E2
20150507_03-04-19	sound	1032 at volume 36044.0	4020	E2
20150507_03-04-34	sound	1032 at volume 36044.0	4020	E2
20150507_03-04-48	sleep	4	4020	E2
20150507_03-04-49	sound	1032 at volume 36044.0	4020	E2
20150507_03-05-04	sound	1032 at volume 36044.0	4020	E2
20150507_03-05-18	sleep	4	4020	E2
20150507_03-05-19	sound	1032 at volume 36044.0	4020	E2
20150507_03-05-34	sound	1032 at volume 36044.0	4020	E2
20150507_03-05-48	sleep	4	4020	E2
20150507_03-05-49	sound	1032 at volume 36044.0	4020	E2
20150507_03-06-04	sound	1032 at volume 36044.0	4020	E2
20150507_03-06-18	sleep	4	4020	E2
20150507_03-06-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-06-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-06-48	sleep	4	4020	E2
20150507_03-06-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-07-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-07-18	sleep	4	4020	E2
20150507_03-07-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-07-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-07-48	sleep	4	4020	E2
20150507_03-07-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-08-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-08-18	sleep	4	4020	E2
20150507_03-08-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-08-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-08-48	sleep	4	4020	E2
20150507_03-08-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-09-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-09-18	sleep	4	4020	E2
20150507_03-09-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-09-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-09-48	sleep	4	4020	E2
20150507_03-09-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-10-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-10-18	sleep	4	4020	E2
20150507_03-10-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-10-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-10-48	sleep	4	4020	E2
20150507_03-10-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-11-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-11-18	sleep	4	4020	E2
20150507_03-11-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-11-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-11-48	sleep	4	4020	E2
20150507_03-11-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-12-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-12-18	sleep	4	4020	E2
20150507_03-12-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-12-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-12-48	sleep	4	4020	E2
20150507_03-12-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-13-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-13-18	sleep	4	4020	E2
20150507_03-13-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-13-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-13-48	sleep	4	4020	E2
20150507_03-13-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-14-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-14-18	sleep	4	4020	E2
20150507_03-14-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-14-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-14-48	sleep	4	4020	E2
20150507_03-14-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-15-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-15-18	sleep	4	4020	E2
20150507_03-15-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-15-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-15-48	sleep	4	4020	E2
20150507_03-15-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-16-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-16-18	sleep	4	4020	E2
20150507_03-16-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-16-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-16-48	sleep	4	4020	E2
20150507_03-16-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-17-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-17-18	sleep	4	4020	E2
20150507_03-17-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-17-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-17-48	sleep	4	4020	E2
20150507_03-17-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-18-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-18-18	sleep	4	4020	E2
20150507_03-18-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-18-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-18-48	sleep	4	4020	E2
20150507_03-18-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-19-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-19-18	sleep	4	4020	E2
20150507_03-19-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-19-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-19-48	sleep	4	4020	E2
20150507_03-19-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-20-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-20-18	sleep	4	4020	E2
20150507_03-20-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-20-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-20-48	sleep	4	4020	E2
20150507_03-20-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-21-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-21-18	sleep	4	4020	E2
20150507_03-21-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-21-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-21-48	sleep	4	4020	E2
20150507_03-21-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-22-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-22-18	sleep	4	4020	E2
20150507_03-22-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-22-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-22-48	sleep	4	4020	E2
20150507_03-22-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-23-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-23-18	sleep	4	4020	E2
20150507_03-23-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-23-36	sound	1032 at volume 36044.0	4020	E2
20150507_03-23-48	sleep	4	4020	E2
20150507_03-23-51	sound	1032 at volume 36044.0	4020	E2
20150507_03-24-06	sound	1032 at volume 36044.0	4020	E2
20150507_03-24-18	sleep	4	4020	E2
20150507_03-24-21	sound	1032 at volume 36044.0	4020	E2
20150507_03-24-36	sound	1032 at volume 36044.0	4020	E2
20150507_03-24-48	sleep	4	4020	E2
20150507_03-24-51	sound	1032 at volume 36044.0	4020	E2
20150507_03-25-06	sound	1032 at volume 36044.0	4020	E2
20150507_03-25-18	sleep	4	4020	E2
20150507_03-25-21	sound	1032 at volume 36044.0	4020	E2
20150507_03-25-36	sound	1032 at volume 36044.0	4020	E2
20150507_03-25-48	sleep	4	4020	E2
20150507_03-25-51	sound	1032 at volume 36044.0	4020	E2
20150507_03-26-06	sound	1032 at volume 36044.0	4020	E2
20150507_03-26-18	sleep	4	4020	E2
20150507_03-26-21	sound	1032 at volume 36044.0	4020	E2
20150507_03-26-36	sound	1032 at volume 36044.0	4020	E2
20150507_03-26-48	sleep	4	4020	E2
20150507_03-26-51	sound	1032 at volume 36044.0	4020	E2
20150507_03-27-06	sound	1032 at volume 36044.0	4020	E2
20150507_03-27-18	sleep	4	4020	E2
20150507_03-27-21	sound	1032 at volume 36044.0	4020	E2
20150507_03-27-36	sound	1032 at volume 36044.0	4020	E2
20150507_03-27-48	sleep	4	4020	E2
20150507_03-27-51	sound	1032 at volume 36044.0	4020	E2
20150507_03-28-06	sound	1032 at volume 36044.0	4020	E2
20150507_03-28-18	sleep	4	4020	E2
20150507_03-28-21	sound	1032 at volume 36044.0	4020	E2
20150507_03-28-36	sound	1032 at volume 36044.0	4020	E2
20150507_03-28-48	sleep	3	4020	E2
20150507_03-28-49	sound	off)	4020	E2
20150507_03-29-18	sleep	3	4020	E2
20150507_03-29-48	sleep	3	4020	E2
20150507_03-30-18	sleep	3	4020	E2
20150507_03-30-48	sleep	3	4020	E2
20150507_03-31-18	sleep	3	4020	E2
20150507_03-31-48	sleep	3	4020	E2
20150507_03-32-18	sleep	4	4020	E2
20150507_03-32-48	sleep	4	4020	E2
20150507_03-33-18	sleep	4	4020	E2
20150507_03-33-19	sound	1032 at volume 36044.0	4020	E2
20150507_03-33-34	sound	1032 at volume 36044.0	4020	E2
20150507_03-33-48	sleep	4	4020	E2
20150507_03-33-49	sound	1032 at volume 36044.0	4020	E2
20150507_03-34-04	sound	1032 at volume 36044.0	4020	E2
20150507_03-34-18	sleep	4	4020	E2
20150507_03-34-19	sound	1032 at volume 36044.0	4020	E2
20150507_03-34-34	sound	1032 at volume 36044.0	4020	E2
20150507_03-34-48	sleep	4	4020	E2
20150507_03-34-49	sound	1032 at volume 36044.0	4020	E2
20150507_03-35-04	sound	1032 at volume 36044.0	4020	E2
20150507_03-35-18	sleep	4	4020	E2
20150507_03-35-19	sound	1032 at volume 36044.0	4020	E2
20150507_03-35-34	sound	1032 at volume 36044.0	4020	E2
20150507_03-35-48	sleep	4	4020	E2
20150507_03-35-49	sound	1032 at volume 36044.0	4020	E2
20150507_03-36-04	sound	1032 at volume 36044.0	4020	E2
20150507_03-36-18	sleep	4	4020	E2
20150507_03-36-19	sound	1032 at volume 36044.0	4020	E2
20150507_03-36-34	sound	1032 at volume 36044.0	4020	E2
20150507_03-36-48	sleep	4	4020	E2
20150507_03-36-49	sound	1032 at volume 36044.0	4020	E2
20150507_03-37-04	sound	1032 at volume 36044.0	4020	E2
20150507_03-37-18	sleep	4	4020	E2
20150507_03-37-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-37-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-37-48	sleep	4	4020	E2
20150507_03-37-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-38-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-38-18	sleep	4	4020	E2
20150507_03-38-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-38-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-38-48	sleep	4	4020	E2
20150507_03-38-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-39-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-39-18	sleep	4	4020	E2
20150507_03-39-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-39-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-39-48	sleep	4	4020	E2
20150507_03-39-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-40-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-40-18	sleep	4	4020	E2
20150507_03-40-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-40-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-40-48	sleep	4	4020	E2
20150507_03-40-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-41-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-41-18	sleep	4	4020	E2
20150507_03-41-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-41-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-41-48	sleep	4	4020	E2
20150507_03-41-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-42-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-42-18	sleep	4	4020	E2
20150507_03-42-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-42-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-42-48	sleep	4	4020	E2
20150507_03-42-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-43-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-43-18	sleep	4	4020	E2
20150507_03-43-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-43-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-43-48	sleep	4	4020	E2
20150507_03-43-50	sound	1032 at volume 36044.0	4020	E2
20150507_03-44-05	sound	1032 at volume 36044.0	4020	E2
20150507_03-44-18	sleep	4	4020	E2
20150507_03-44-20	sound	1032 at volume 36044.0	4020	E2
20150507_03-44-35	sound	1032 at volume 36044.0	4020	E2
20150507_03-44-48	sleep	4	4020	E2
20150507_03-44-50	sound	1032 at volume 36044.0	4020	E2
